Node Number	Shear Elastic Strain (mm/mm)
15176	-5.9962e-005
15177	-6.1818e-005
15178	-6.6117e-005
15179	-6.6432e-005
15180	-7.2163e-005
15181	-7.0851e-005
15182	-7.8078e-005
15183	-7.5062e-005
15184	-8.384e-005
15185	-7.9086e-005
15186	-8.9428e-005
15187	-8.2927e-005
15188	-9.4596e-005
15189	8.1667e-005
15190	8.194e-005
15191	7.5161e-005
15192	7.4686e-005
15193	6.883e-005
15194	6.8026e-005
15195	6.2683e-005
15196	6.1817e-005
15197	5.6678e-005
15198	5.5831e-005
15199	5.0751e-005
15200	4.992e-005
15201	4.4845e-005
15202	4.3995e-005
15203	3.8913e-005
15204	3.7999e-005
15205	3.2918e-005
15206	3.1892e-005
15207	2.6832e-005
15208	2.5651e-005
15209	2.0634e-005
15210	1.9258e-005
15211	1.4308e-005
15212	1.2703e-005
15213	7.8454e-006
15214	5.9829e-006
15215	1.2404e-006
15216	-9.0069e-007
15217	-5.5076e-006
15218	-7.9418e-006
15219	-1.2396e-005
15220	-1.513e-005
15221	-1.9416e-005
15222	-2.2449e-005
15223	-2.6559e-005
15224	-2.9879e-005
15225	-3.3808e-005
15226	-3.7392e-005
15227	-4.1145e-005
15228	-4.4956e-005
15229	-4.8545e-005
15230	-5.2532e-005
15231	-5.5981e-005
15232	-6.007e-005
15233	-6.3421e-005
15234	-6.7517e-005
15235	-7.083e-005
15236	-7.4808e-005
15237	-7.8167e-005
15238	-8.1877e-005
15239	-8.5396e-005
15240	-8.8652e-005
15241	-9.2477e-005
15242	-9.5066e-005
15243	-9.9336e-005
15244	-1.012e-004
15245	-1.055e-004
15246	-1.0704e-004
15247	-1.2666e-005
15248	2.3371e-004
15249	5.7467e-004
15250	2.1738e-004
15251	-2.1637e-003
15252	-2.826e-003
15253	-1.0834e-003
15254	-9.1061e-004
15255	1.4648e-003
15256	-3.6644e-006
15257	3.986e-005
15258	6.2645e-004
15259	1.0456e-003
15260	-1.3266e-003
15261	3.2265e-004
15262	-1.0473e-003
15263	7.3132e-004
15264	-1.1629e-003
15265	-1.4426e-005
15266	1.3419e-004
15267	1.3227e-003
15268	1.9797e-004
15269	-1.8023e-003
15270	-4.1305e-003
15271	-5.716e-005
15272	-9.5241e-005
15273	-1.2947e-004
15274	-1.6257e-004
15275	-1.9578e-004
15276	-2.2906e-004
15277	-2.6185e-004
15278	-2.9308e-004
15279	-3.2044e-004
15280	-3.4153e-004
15281	-3.4956e-004
15282	-3.3928e-004
15283	-2.9857e-004
15284	-1.3385e-004
15285	4.8805e-004
15286	-1.1616e-003
15287	-5.6142e-004
15288	-2.43e-004
15289	-2.6609e-005
15290	1.1985e-004
15291	2.1677e-004
15292	2.8026e-004
15293	3.1914e-004
15294	3.4016e-004
15295	3.4733e-004
15296	3.4329e-004
15297	3.2919e-004
15298	3.051e-004
15299	2.6908e-004
15300	-2.6887e-003
15301	1.491e-003
15302	1.4807e-003
15303	1.4283e-003
15304	1.3326e-003
15305	1.1989e-003
15306	1.0326e-003
15307	8.4041e-004
15308	6.2944e-004
15309	4.068e-004
15310	1.7931e-004
15311	-4.6569e-005
15312	-2.6481e-004
15313	-4.6972e-004
15314	-6.5578e-004
15315	-8.1749e-004
15316	-9.4919e-004
15317	-1.0446e-003
15318	-1.0974e-003
15319	-1.0973e-003
15320	-1.0072e-003
15321	-1.0377e-003
15322	-9.8413e-004
15323	-9.4888e-004
15324	-9.1621e-004
15325	-8.9192e-004
15326	-8.7372e-004
15327	-8.6078e-004
15328	-8.5171e-004
15329	-8.454e-004
15330	-8.4102e-004
15331	-8.377e-004
15332	-8.3572e-004
15333	-8.3357e-004
15334	-8.337e-004
15335	-8.3223e-004
15336	-8.3578e-004
15337	-8.3829e-004
15338	-8.4569e-004
15339	-8.5536e-004
15340	-8.6688e-004
15341	-8.878e-004
15342	-9.2318e-004
15343	-9.5628e-004
15344	-9.7636e-004
15345	-1.005e-003
15346	-1.0084e-003
15347	-9.9686e-004
15348	-8.9722e-004
15349	-8.4635e-004
15350	-1.1743e-003
15351	-1.2961e-003
15352	-1.3495e-003
15353	-1.289e-003
15354	-5.1158e-004
15355	2.9605e-004
15356	4.7305e-004
15357	5.8355e-004
15358	1.0042e-003
15359	2.1177e-003
15360	2.1765e-003
15361	3.0508e-003
15362	1.5239e-003
15363	3.0851e-003
15364	2.148e-003
15365	1.5906e-003
15366	1.3932e-003
15367	1.2074e-003
15368	1.1624e-003
15369	1.1113e-003
15370	1.0978e-003
15371	1.1018e-003
15372	1.1176e-003
15373	1.1441e-003
15374	1.1778e-003
15375	1.2172e-003
15376	1.2612e-003
15377	1.3091e-003
15378	1.3601e-003
15379	1.4129e-003
15380	1.4675e-003
15381	1.5175e-003
15382	1.5742e-003
15383	1.4834e-003
15384	1.2827e-003
15385	1.0505e-003
15386	7.6422e-004
15387	4.4204e-004
15388	9.2467e-005
15389	-2.7802e-004
15390	-6.64e-004
15391	-1.0602e-003
15392	-1.4614e-003
15393	-1.8618e-003
15394	-2.2551e-003
15395	-2.6345e-003
15396	-2.9926e-003
15397	-3.3219e-003
15398	-3.6151e-003
15399	-3.8658e-003
15400	-4.0692e-003
15401	-4.225e-003
15402	-4.3497e-003
15403	1.3942e-004
15404	8.3642e-005
15405	1.0242e-005
15406	-6.6237e-006
15407	8.7363e-005
15408	1.217e-004
15409	1.4705e-004
15410	1.6702e-004
15411	1.8405e-004
15412	2.0014e-004
15413	2.1689e-004
15414	2.3584e-004
15415	2.5859e-004
15416	2.8701e-004
15417	3.232e-004
15418	3.7011e-004
15419	4.2871e-004
15420	5.0465e-004
15421	6.9134e-004
15422	7.085e-004
15423	7.2577e-004
15424	7.4267e-004
15425	7.5918e-004
15426	7.753e-004
15427	7.9109e-004
15428	8.0664e-004
15429	8.2208e-004
15430	8.3757e-004
15431	8.5331e-004
15432	8.6957e-004
15433	8.8665e-004
15434	9.0488e-004
15435	9.2462e-004
15436	9.4623e-004
15437	9.6998e-004
15438	9.9581e-004
15439	1.0235e-003
15440	1.0633e-003
15441	1.1105e-003
15442	1.165e-003
15443	1.2277e-003
15444	1.2995e-003
15445	1.3817e-003
15446	1.4752e-003
15447	1.5804e-003
15448	1.697e-003
15449	1.8238e-003
15450	1.9566e-003
15451	2.0899e-003
15452	2.2057e-003
15453	2.3088e-003
15454	2.306e-003
15455	2.2504e-003
15456	2.0167e-003
15457	1.7344e-003
15458	1.5123e-003
15459	1.3573e-003
15460	1.2326e-003
15461	8.5287e-004
15462	6.7173e-004
15463	2.764e-004
15464	1.0817e-004
15465	-1.8773e-004
15466	-3.9444e-004
15467	-7.7884e-004
15468	-8.1172e-004
15469	1.4691e-004
15470	1.4516e-004
15471	1.4385e-004
15472	1.3406e-004
15473	1.1487e-004
15474	9.1923e-005
15475	7.2467e-005
15476	6.271e-005
15477	6.6488e-005
15478	8.4915e-005
15479	1.166e-004
15480	1.5822e-004
15481	2.0525e-004
15482	2.5268e-004
15483	2.9567e-004
15484	3.2993e-004
15485	3.5214e-004
15486	3.6015e-004
15487	3.5411e-004
15488	3.1811e-004
15489	3.0153e-004
15490	2.7602e-004
15491	2.4972e-004
15492	2.2542e-004
15493	2.05e-004
15494	1.8926e-004
15495	1.7872e-004
15496	1.7347e-004
15497	1.7333e-004
15498	1.7783e-004
15499	1.8632e-004
15500	1.9731e-004
15501	2.1113e-004
15502	2.2095e-004
15503	2.3568e-004
15504	2.3831e-004
15505	2.428e-004
15506	2.3244e-004
15507	1.8929e-004
15508	1.5194e-004
15509	4.5655e-005
15510	2.4421e-005
15511	-1.0809e-004
15512	-1.7402e-004
15513	-3.0719e-004
15514	-3.9721e-004
15515	-5.7109e-004
15516	-7.1231e-004
15517	-1.7172e-003
15518	-1.7079e-003
15519	-1.6554e-003
15520	-1.5565e-003
15521	-1.4142e-003
15522	-1.2388e-003
15523	-1.043e-003
15524	-8.3918e-004
15525	-6.3739e-004
15526	-4.4511e-004
15527	-2.6691e-004
15528	-1.0486e-004
15529	4.0892e-005
15530	1.7147e-004
15531	2.8861e-004
15532	3.9412e-004
15533	4.8951e-004
15534	5.7561e-004
15535	6.53e-004
15536	7.5531e-004
15537	7.5675e-004
15538	7.7732e-004
15539	7.9665e-004
15540	8.1438e-004
15541	8.2827e-004
15542	8.3812e-004
15543	8.4418e-004
15544	8.476e-004
15545	8.5035e-004
15546	8.5541e-004
15547	8.6705e-004
15548	8.9095e-004
15549	9.3811e-004
15550	9.945e-004
15551	1.1754e-003
15552	1.2835e-003
15553	1.7115e-003
15554	2.1115e-003
15555	3.6819e-003
15556	5.7604e-003
15557	3.9777e-003
15558	4.2082e-003
15559	1.6027e-003
15560	1.2476e-003
15561	5.5588e-004
15562	1.7889e-004
15563	-1.5514e-004
15564	-5.4003e-004
15565	-4.1446e-004
15566	3.7927e-004
15567	4.6603e-004
15568	-3.3456e-005
15569	9.1189e-004
15570	7.6856e-004
15571	9.3095e-004
15572	9.6314e-004
15573	7.377e-004
15574	-2.8804e-004
15575	1.0026e-003
15576	-3.5146e-003
15577	2.0847e-004
15578	-1.213e-005
15579	-5.1412e-005
15580	-8.1252e-005
15581	-1.0827e-004
15582	-1.3514e-004
15583	-1.631e-004
15584	-1.9233e-004
15585	-2.2263e-004
15586	-2.5313e-004
15587	-2.8262e-004
15588	-3.0848e-004
15589	-3.2818e-004
15590	-3.3334e-004
15591	-3.1274e-004
15592	-2.4685e-004
15593	5.9233e-004
15594	2.5976e-004
15595	3.037e-004
15596	3.3462e-004
15597	3.558e-004
15598	3.6837e-004
15599	3.7212e-004
15600	3.6536e-004
15601	3.4475e-004
15602	3.0502e-004
15603	2.3729e-004
15604	1.2964e-004
15605	-4.038e-005
15606	-3.0863e-004
15607	-7.1299e-004
15608	-2.8712e-003
15609	-2.1593e-003
15610	1.657e-004
15611	-5.4684e-005
15612	-9.1134e-005
15613	-1.2379e-004
15614	-1.5557e-004
15615	-1.8789e-004
15616	-2.208e-004
15617	-2.5402e-004
15618	-2.8648e-004
15619	-3.1676e-004
15620	-3.4163e-004
15621	-3.591e-004
15622	-3.5578e-004
15623	-3.4095e-004
15624	-2.094e-004
15625	5.5368e-004
15626	-1.0062e-003
15627	-4.6965e-004
15628	-1.7818e-004
15629	2.6055e-005
15630	1.5752e-004
15631	2.4504e-004
15632	3.0028e-004
15633	3.3302e-004
15634	3.4915e-004
15635	3.526e-004
15636	3.4563e-004
15637	3.2909e-004
15638	3.0264e-004
15639	2.638e-004
15640	-2.814e-003
15641	5.9129e-004
15642	6.1146e-004
15643	6.063e-004
15644	5.6339e-004
15645	4.8255e-004
15646	3.7445e-004
15647	2.5251e-004
15648	1.2899e-004
15649	1.3693e-005
15650	-8.6354e-005
15651	-1.6683e-004
15652	-2.2593e-004
15653	-2.6407e-004
15654	-2.8349e-004
15655	-2.8792e-004
15656	-2.8222e-004
15657	-2.7229e-004
15658	-2.6486e-004
15659	-2.6913e-004
15660	-2.9007e-004
15661	-3.2982e-004
15662	-3.696e-004
15663	-4.0075e-004
15664	-4.2452e-004
15665	-4.4198e-004
15666	-4.537e-004
15667	-4.6028e-004
15668	-4.6238e-004
15669	-4.6068e-004
15670	-4.5598e-004
15671	-4.4884e-004
15672	-4.4069e-004
15673	-4.3034e-004
15674	-4.2287e-004
15675	-4.1253e-004
15676	-4.0967e-004
15677	-4.0487e-004
15678	-4.0517e-004
15679	-4.1467e-004
15680	-4.2381e-004
15681	-4.7327e-004
15682	-5.0381e-004
15683	-5.4895e-004
15684	-5.8433e-004
15685	-6.3568e-004
15686	-6.5928e-004
15687	-6.8884e-004
15688	-6.9272e-004
15689	-3.3189e-005
15690	2.0502e-004
15691	2.9776e-004
15692	5.2014e-004
15693	1.0154e-003
15694	1.4805e-003
15695	3.9387e-003
15696	4.8848e-003
15697	2.4437e-003
15698	1.2044e-003
15699	1.1767e-003
15700	1.1031e-003
15701	8.7721e-004
15702	8.8703e-004
15703	8.2846e-004
15704	8.4781e-004
15705	8.6517e-004
15706	8.9119e-004
15707	9.2058e-004
15708	9.5101e-004
15709	9.798e-004
15710	1.0048e-003
15711	1.0241e-003
15712	1.0357e-003
15713	1.0377e-003
15714	1.0285e-003
15715	1.0054e-003
15716	9.6872e-004
15717	9.3227e-004
15718	7.7264e-004
15719	6.3054e-004
15720	4.7589e-004
15721	3.0808e-004
15722	1.2512e-004
15723	-7.5566e-005
15724	-2.9609e-004
15725	-5.3756e-004
15726	-7.9953e-004
15727	-1.0796e-003
15728	-1.373e-003
15729	-1.6723e-003
15730	-1.9672e-003
15731	-2.2447e-003
15732	-2.4897e-003
15733	-2.6863e-003
15734	-2.8216e-003
15735	-2.8913e-003
15736	-2.8926e-003
15737	2.1105e-004
15738	1.5202e-004
15739	2.626e-004
15740	2.017e-004
15741	3.01e-004
15742	2.3925e-004
15743	3.312e-004
15744	2.7007e-004
15745	3.5597e-004
15746	2.9748e-004
15747	3.7676e-004
15748	3.2382e-004
15749	3.9384e-004
15750	3.5048e-004
15751	4.0628e-004
15752	3.781e-004
15753	4.1161e-004
15754	4.0628e-004
15755	4.052e-004
15756	4.3293e-004
15757	3.7909e-004
15758	4.5354e-004
15759	3.208e-004
15760	4.5956e-004
15761	2.1024e-004
15762	4.4086e-004
15763	1.8692e-005
15764	3.8804e-004
15765	2.6209e-005
15766	-2.218e-005
15767	3.6892e-005
15768	-3.5921e-005
15769	4.2896e-005
15770	-5.0052e-005
15771	4.4999e-005
15772	-6.614e-005
15773	4.3916e-005
15774	-8.4977e-005
15775	4.052e-005
15776	-1.0675e-004
15777	3.5739e-005
15778	-1.3135e-004
15779	3.0927e-005
15780	-1.583e-004
15781	2.8284e-005
15782	-1.8651e-004
15783	3.1586e-005
15784	-2.1382e-004
15785	4.7522e-005
15786	-2.3627e-004
15787	8.6335e-005
15788	-2.4597e-004
15789	1.6435e-004
15790	-2.3072e-004
15791	2.8663e-004
15792	-1.5718e-004
15793	9.5928e-004
15794	9.448e-004
15795	9.3351e-004
15796	9.2439e-004
15797	9.1716e-004
15798	9.112e-004
15799	9.0566e-004
15800	8.9952e-004
15801	8.9167e-004
15802	8.8101e-004
15803	8.6648e-004
15804	8.4713e-004
15805	8.2218e-004
15806	7.9107e-004
15807	7.5352e-004
15808	7.0952e-004
15809	6.5935e-004
15810	6.0351e-004
15811	5.421e-004
15812	7.3404e-004
15813	7.3442e-004
15814	7.3475e-004
15815	7.3345e-004
15816	7.2799e-004
15817	7.1621e-004
15818	6.9636e-004
15819	6.6727e-004
15820	6.2843e-004
15821	5.8009e-004
15822	5.2322e-004
15823	4.5951e-004
15824	3.9113e-004
15825	3.2051e-004
15826	2.4999e-004
15827	1.8148e-004
15828	1.1607e-004
15829	5.4053e-005
15830	-7.2851e-006
15831	4.6084e-004
15832	4.6453e-004
15833	4.7127e-004
15834	4.8114e-004
15835	4.9425e-004
15836	5.1063e-004
15837	5.3021e-004
15838	5.5276e-004
15839	5.7792e-004
15840	6.0525e-004
15841	6.3424e-004
15842	6.6442e-004
15843	6.9539e-004
15844	7.2686e-004
15845	7.5874e-004
15846	7.9118e-004
15847	8.246e-004
15848	8.5951e-004
15849	8.9641e-004
15850	-4.274e-004
15851	-3.5567e-004
15852	-2.7613e-004
15853	-1.9468e-004
15854	-1.1393e-004
15855	-3.5966e-005
15856	3.8106e-005
15857	1.08e-004
15858	1.7405e-004
15859	2.3695e-004
15860	2.9746e-004
15861	3.5619e-004
15862	4.1353e-004
15863	4.6957e-004
15864	5.2417e-004
15865	5.7706e-004
15866	6.2807e-004
15867	6.7745e-004
15868	7.2637e-004
15869	-7.5608e-004
15870	-7.8313e-004
15871	-6.2563e-004
15872	-7.3722e-004
15873	-3.3771e-004
15874	-3.8833e-004
15875	-1.9756e-004
15876	-2.3155e-004
15877	1.8287e-005
15878	5.8923e-005
15879	1.162e-004
15880	1.6128e-004
15881	3.2342e-004
15882	4.8011e-004
15883	4.0309e-004
15884	5.3388e-004
15885	5.4642e-004
15886	8.1415e-004
15887	6.1385e-004
15888	9.159e-004
15889	7.2255e-004
15890	1.0678e-003
15891	8.0139e-004
15892	1.1912e-003
15893	8.3542e-004
15894	1.3292e-003
15895	8.5963e-004
15896	1.4721e-003
15897	8.4928e-004
15898	1.5287e-003
15899	8.4258e-004
15900	1.5508e-003
15901	8.2336e-004
15902	1.5235e-003
15903	8.0421e-004
15904	1.4778e-003
15905	7.8296e-004
15906	1.4197e-003
15907	7.6275e-004
15908	1.3575e-003
15909	7.4473e-004
15910	1.2953e-003
15911	7.2989e-004
15912	1.236e-003
15913	7.1874e-004
15914	1.1811e-003
15915	7.1141e-004
15916	1.1317e-003
15917	7.0769e-004
15918	1.088e-003
15919	7.0716e-004
15920	1.0502e-003
15921	7.0864e-004
15922	1.0184e-003
15923	7.1386e-004
15924	9.9152e-004
15925	7.2045e-004
15926	9.7101e-004
15927	-8.2561e-004
15928	-7.2007e-004
15929	-6.7029e-004
15930	-4.3456e-004
15931	-2.7425e-004
15932	-5.4149e-006
15933	2.3894e-005
15934	3.7964e-004
15935	4.2174e-004
15936	9.4428e-004
15937	6.7088e-004
15938	1.3222e-003
15939	1.402e-003
15940	2.5837e-003
15941	1.3881e-003
15942	2.5051e-003
15943	2.0977e-003
15944	3.7141e-003
15945	2.2749e-003
15946	4.0348e-003
15947	2.7634e-003
15948	4.1868e-003
15949	3.1584e-003
15950	3.5074e-003
15951	3.1935e-003
15952	2.6866e-003
15953	3.0209e-003
15954	2.2875e-003
15955	2.6882e-003
15956	1.8869e-003
15957	2.4329e-003
15958	1.6588e-003
15959	2.1735e-003
15960	1.455e-003
15961	1.9595e-003
15962	1.3058e-003
15963	1.7771e-003
15964	1.1924e-003
15965	1.6229e-003
15966	1.107e-003
15967	1.4929e-003
15968	1.0414e-003
15969	1.3836e-003
15970	9.9007e-004
15971	1.2916e-003
15972	9.4848e-004
15973	1.2137e-003
15974	9.1352e-004
15975	1.1473e-003
15976	8.8304e-004
15977	1.09e-003
15978	8.5573e-004
15979	1.0398e-003
15980	8.3093e-004
15981	9.9421e-004
15982	8.0788e-004
15983	9.5886e-004
15984	7.8596e-004
15985	4.8e-004
15986	-8.3338e-005
15987	-1.4247e-004
15988	-2.2628e-004
15989	-6.0739e-005
15990	-1.1489e-004
15991	-8.4747e-005
15992	3.8325e-004
15993	-3.7066e-004
15994	-1.7985e-004
15995	-9.3972e-005
15996	-2.1673e-004
15997	-8.0924e-005
15998	-1.4563e-004
15999	-9.5548e-005
16000	2.4006e-004
16001	-1.7943e-003
16002	-2.6045e-003
16003	5.1371e-004
16004	-1.406e-004
16005	-2.0856e-004
16006	-5.3645e-005
16007	-2.8639e-005
16008	-2.9501e-006
16009	2.4856e-005
16010	5.6084e-005
16011	9.098e-005
16012	1.2953e-004
16013	1.7182e-004
16014	2.1729e-004
16015	2.6892e-004
16016	3.2013e-004
16017	4.0695e-004
16018	3.9775e-004
16019	8.1321e-004
16020	-1.1779e-004
16021	-2.5387e-003
16022	-2.335e-003
16023	-2.1254e-003
16024	-1.9154e-003
16025	-1.7095e-003
16026	-1.513e-003
16027	-1.3306e-003
16028	-1.1653e-003
16029	-1.0182e-003
16030	-8.8903e-004
16031	-7.7647e-004
16032	-6.7888e-004
16033	-5.9442e-004
16034	-5.2122e-004
16035	-4.5749e-004
16036	-4.0149e-004
16037	-3.5157e-004
16038	-3.062e-004
16039	-2.6372e-004
16040	-2.1324e-004
16041	-2.0686e-004
16042	-1.924e-004
16043	-1.7901e-004
16044	-1.6652e-004
16045	-1.5513e-004
16046	-1.4474e-004
16047	-1.3528e-004
16048	-1.2664e-004
16049	-1.1875e-004
16050	-1.1154e-004
16051	-1.0496e-004
16052	-9.8987e-005
16053	-9.3575e-005
16054	-8.8698e-005
16055	-8.4323e-005
16056	-8.0418e-005
16057	-7.6948e-005
16058	-7.388e-005
16059	-7.1182e-005
16060	-6.8822e-005
16061	-6.6775e-005
16062	-6.5018e-005
16063	-6.3534e-005
16064	-6.231e-005
16065	-6.1332e-005
16066	-6.0568e-005
16067	-5.994e-005
16068	-5.8275e-005
16069	-6.874e-005
16070	-8.6766e-005
16071	-9.0858e-005
16072	-9.5675e-005
16073	-9.6572e-005
16074	-8.8523e-005
16075	-8.1584e-005
16076	-8.115e-005
16077	-8.2451e-005
16078	-8.4367e-005
16079	-8.6587e-005
16080	-8.8982e-005
16081	-9.1476e-005
16082	-9.4018e-005
16083	-9.6561e-005
16084	-9.9065e-005
16085	-1.0149e-004
16086	-1.0379e-004
16087	-1.0594e-004
16088	-1.0789e-004
16089	-1.0962e-004
16090	-1.1109e-004
16091	-1.1228e-004
16092	-1.1319e-004
16093	-1.1381e-004
16094	-1.1415e-004
16095	-1.1423e-004
16096	-1.141e-004
16097	-1.1377e-004
16098	-1.1331e-004
16099	-1.1273e-004
16100	-1.1205e-004
16101	-1.1133e-004
16102	-1.1024e-004
16103	-1.1114e-004
16104	-1.2371e-004
16105	-1.3195e-004
16106	-1.4078e-004
16107	-1.4971e-004
16108	-1.5858e-004
16109	-1.6734e-004
16110	-1.7592e-004
16111	-1.8428e-004
16112	-1.9236e-004
16113	-2.0006e-004
16114	-2.0729e-004
16115	-2.1391e-004
16116	-2.1977e-004
16117	-2.2467e-004
16118	-2.2833e-004
16119	-2.3035e-004
16120	-2.302e-004
16121	-2.2771e-004
16122	-2.2401e-004
16123	4.1908e-004
16124	4.1435e-004
16125	3.4484e-004
16126	2.9524e-004
16127	3.5481e-004
16128	3.3716e-004
16129	3.2307e-004
16130	3.003e-004
16131	2.622e-004
16132	2.0843e-004
16133	1.3992e-004
16134	5.8207e-005
16135	-3.3903e-005
16136	-1.3165e-004
16137	-2.2734e-004
16138	-3.0986e-004
16139	-3.6621e-004
16140	-3.8744e-004
16141	-3.7582e-004
16142	-3.7082e-004
16143	-3.6422e-004
16144	-3.5617e-004
16145	-3.4697e-004
16146	-3.3687e-004
16147	-3.2609e-004
16148	-3.1478e-004
16149	-3.0309e-004
16150	-2.9116e-004
16151	-2.791e-004
16152	-2.6704e-004
16153	-2.5507e-004
16154	-2.4329e-004
16155	-2.3178e-004
16156	-2.2062e-004
16157	-2.0983e-004
16158	-1.9941e-004
16159	-1.8946e-004
16160	-1.7117e-004
16161	-1.6315e-004
16162	-1.549e-004
16163	-1.4736e-004
16164	-1.4035e-004
16165	-1.3385e-004
16166	-1.2784e-004
16167	-1.223e-004
16168	-1.1721e-004
16169	-1.1256e-004
16170	-1.0831e-004
16171	-1.0447e-004
16172	-1.01e-004
16173	-9.7888e-005
16174	-9.5126e-005
16175	-9.2699e-005
16176	-9.0597e-005
16177	-8.8814e-005
16178	-8.7347e-005
16179	-8.6197e-005
16180	-8.5369e-005
16181	-8.4875e-005
16182	-8.4729e-005
16183	-8.4952e-005
16184	-8.5565e-005
16185	-8.6583e-005
16186	-8.8006e-005
16187	-8.9825e-005
16188	-9.2041e-005
16189	-1.7089e-003
16190	-1.6653e-003
16191	-1.5868e-003
16192	-1.481e-003
16193	-1.3574e-003
16194	-1.2261e-003
16195	-1.0957e-003
16196	-9.7211e-004
16197	-8.5877e-004
16198	-7.5698e-004
16199	-6.6681e-004
16200	-5.8757e-004
16201	-5.1824e-004
16202	-4.5768e-004
16203	-4.0471e-004
16204	-3.5821e-004
16205	-3.1709e-004
16206	-2.8032e-004
16207	-2.4674e-004
16208	-2.0846e-004
16209	-1.9874e-004
16210	-1.8956e-004
16211	-1.8047e-004
16212	-1.7143e-004
16213	-1.6252e-004
16214	-1.5383e-004
16215	-1.4546e-004
16216	-1.3746e-004
16217	-1.299e-004
16218	-1.228e-004
16219	-1.1618e-004
16220	-1.1006e-004
16221	-1.0443e-004
16222	-9.929e-005
16223	-9.4618e-005
16224	-9.0401e-005
16225	-8.6618e-005
16226	-8.325e-005
16227	-8.028e-005
16228	-7.7697e-005
16229	-7.5492e-005
16230	-7.3669e-005
16231	-7.224e-005
16232	-7.124e-005
16233	-7.0732e-005
16234	-7.085e-005
16235	-7.201e-005
16236	-7.5277e-005
16237	-1.6898e-004
16238	-1.8278e-004
16239	-1.915e-004
16240	-1.9594e-004
16241	-1.9689e-004
16242	-1.9522e-004
16243	-1.9173e-004
16244	-1.871e-004
16245	-1.8191e-004
16246	-1.766e-004
16247	-1.7154e-004
16248	-1.6695e-004
16249	-1.63e-004
16250	-1.5972e-004
16251	-1.571e-004
16252	-1.55e-004
16253	-1.5322e-004
16254	-1.5147e-004
16255	-1.4934e-004
16256	-1.4555e-004
16257	-1.4349e-004
16258	-1.4139e-004
16259	-1.3925e-004
16260	-1.3692e-004
16261	-1.3443e-004
16262	-1.3181e-004
16263	-1.2906e-004
16264	-1.2621e-004
16265	-1.2327e-004
16266	-1.2025e-004
16267	-1.1719e-004
16268	-1.1409e-004
16269	-1.1099e-004
16270	-1.079e-004
16271	-1.0486e-004
16272	-1.0187e-004
16273	-9.8983e-005
16274	-9.621e-005
16275	-9.3583e-005
16276	-9.1135e-005
16277	-8.8908e-005
16278	-8.6952e-005
16279	-8.5344e-005
16280	-8.4198e-005
16281	-8.37e-005
16282	-8.4178e-005
16283	-8.6171e-005
16284	-9.0518e-005
16285	-1.871e-004
16286	-2.4127e-004
16287	-6.241e-004
16288	-1.1322e-003
16289	-1.168e-004
16290	-1.6278e-004
16291	-1.7322e-004
16292	-1.9544e-004
16293	-2.1014e-004
16294	-2.0118e-004
16295	-2.602e-003
16296	-1.7012e-004
16297	4.2543e-004
16298	2.2623e-004
16299	2.7849e-004
16300	3.044e-004
16301	3.2075e-004
16302	3.2754e-004
16303	3.2352e-004
16304	3.0669e-004
16305	2.7402e-004
16306	2.2098e-004
16307	1.4142e-004
16308	2.5963e-005
16309	-1.3827e-004
16310	-3.7165e-004
16311	-7.1235e-004
16312	-1.195e-003
16313	-2.2022e-003
16314	6.9477e-004
16315	5.6412e-004
16316	4.3972e-004
16317	3.7307e-004
16318	2.9951e-004
16319	2.4356e-004
16320	1.8681e-004
16321	1.3686e-004
16322	8.9309e-005
16323	4.6187e-005
16324	6.543e-006
16325	-3.0028e-005
16326	-6.5758e-005
16327	-1.057e-004
16328	-1.6703e-004
16329	-9.7629e-005
16330	-2.1161e-003
16331	2.7416e-004
16332	3.072e-004
16333	3.2884e-004
16334	3.4042e-004
16335	3.4152e-004
16336	3.3058e-004
16337	3.0483e-004
16338	2.5971e-004
16339	1.8877e-004
16340	8.178e-005
16341	-7.6397e-005
16342	-3.0634e-004
16343	-6.575e-004
16344	-1.2401e-003
16345	-2.4379e-003
16346	-6.1863e-005
16347	-3.078e-005
16348	-2.4668e-006
16349	2.7064e-005
16350	5.9708e-005
16351	9.5335e-005
16352	1.3559e-004
16353	1.7707e-004
16354	2.272e-004
16355	2.7235e-004
16356	3.408e-004
16357	3.9629e-004
16358	4.6784e-004
16359	7.678e-004
16360	-1.3945e-004
16361	-2.0881e-003
16362	-1.9741e-003
16363	-1.8326e-003
16364	-1.6733e-003
16365	-1.5063e-003
16366	-1.3413e-003
16367	-1.1858e-003
16368	-1.0441e-003
16369	-9.1755e-004
16370	-8.058e-004
16371	-7.0752e-004
16372	-6.2108e-004
16373	-5.4484e-004
16374	-4.7733e-004
16375	-4.1732e-004
16376	-3.638e-004
16377	-3.1598e-004
16378	-2.7328e-004
16379	-2.354e-004
16380	-1.9236e-004
16381	-1.8484e-004
16382	-1.7799e-004
16383	-1.7047e-004
16384	-1.6257e-004
16385	-1.5449e-004
16386	-1.4642e-004
16387	-1.385e-004
16388	-1.3084e-004
16389	-1.2353e-004
16390	-1.1663e-004
16391	-1.1019e-004
16392	-1.0422e-004
16393	-9.8733e-005
16394	-9.372e-005
16395	-8.9169e-005
16396	-8.5059e-005
16397	-8.1367e-005
16398	-7.8071e-005
16399	-7.5147e-005
16400	-7.2576e-005
