Node Number	Shear Elastic Strain (mm/mm)
20382	8.4356e-005
20383	1.5177e-004
20384	1.5316e-004
20385	1.0572e-004
20386	2.6542e-005
20387	-6.9525e-005
20388	-1.7047e-004
20389	-2.6699e-004
20390	-3.5209e-004
20391	-4.2064e-004
20392	-4.6895e-004
20393	-4.9441e-004
20394	-4.9514e-004
20395	-4.696e-004
20396	-4.006e-004
20397	-3.7718e-004
20398	-3.5656e-004
20399	-3.3666e-004
20400	-3.1703e-004
20401	-2.9779e-004
20402	-2.7892e-004
20403	-2.6039e-004
20404	-2.4213e-004
20405	-2.2411e-004
20406	-2.063e-004
20407	-1.8869e-004
20408	-1.7133e-004
20409	-1.5431e-004
20410	-1.3772e-004
20411	-1.2168e-004
20412	-1.0633e-004
20413	-9.1778e-005
20414	-7.8133e-005
20415	-6.5483e-005
20416	-5.3899e-005
20417	-4.3427e-005
20418	-3.4091e-005
20419	-2.5887e-005
20420	-1.8788e-005
20421	-1.2735e-005
20422	-7.6295e-006
20423	-3.3319e-006
20424	2.9426e-007
20425	5.5575e-006
20426	1.572e-005
20427	1.8755e-005
20428	2.2178e-005
20429	2.246e-005
20430	1.809e-005
20431	2.2755e-005
20432	3.0478e-005
20433	3.5668e-005
20434	3.9793e-005
20435	4.3056e-005
20436	4.5499e-005
20437	4.7103e-005
20438	4.7826e-005
20439	4.7619e-005
20440	4.6442e-005
20441	4.4264e-005
20442	4.1074e-005
20443	3.6882e-005
20444	3.1721e-005
20445	2.5649e-005
20446	1.8747e-005
20447	1.1116e-005
20448	2.8686e-006
20449	-5.8787e-006
20450	-1.5017e-005
20451	-2.4457e-005
20452	-3.4137e-005
20453	-4.4031e-005
20454	-5.4128e-005
20455	-6.4467e-005
20456	-7.4902e-005
20457	-8.575e-005
20458	-9.4872e-005
20459	-8.5041e-005
20460	-7.3905e-005
20461	-5.5575e-005
20462	-3.0989e-005
20463	-2.7261e-006
20464	2.7323e-005
20465	5.7787e-005
20466	8.7547e-005
20467	1.1562e-004
20468	1.411e-004
20469	1.6305e-004
20470	1.8057e-004
20471	1.9273e-004
20472	1.9871e-004
20473	1.9787e-004
20474	1.9009e-004
20475	1.76e-004
20476	1.5685e-004
20477	1.3433e-004
20478	1.1123e-004
20479	-4.6486e-004
20480	-8.6819e-004
20481	-1.5343e-003
20482	-1.6774e-003
20483	-1.2552e-003
20484	-1.1983e-003
20485	-1.1176e-003
20486	-1.037e-003
20487	-9.8988e-004
20488	-9.8385e-004
20489	-1.0117e-003
20490	-1.0599e-003
20491	-1.1106e-003
20492	-1.1409e-003
20493	-1.1242e-003
20494	-1.0348e-003
20495	-8.6136e-004
20496	-6.2575e-004
20497	-3.6961e-004
20498	-3.1938e-004
20499	-2.6944e-004
20500	-2.2029e-004
20501	-1.7311e-004
20502	-1.2864e-004
20503	-8.7242e-005
20504	-4.9092e-005
20505	-1.4252e-005
20506	1.7253e-005
20507	4.5416e-005
20508	7.0252e-005
20509	9.1805e-005
20510	1.1015e-004
20511	1.2542e-004
20512	1.3775e-004
20513	1.474e-004
20514	1.5493e-004
20515	1.5961e-004
20516	1.6583e-004
20517	1.6367e-004
20518	1.6132e-004
20519	1.5767e-004
20520	1.5298e-004
20521	1.4759e-004
20522	1.4164e-004
20523	1.3527e-004
20524	1.2861e-004
20525	1.2177e-004
20526	1.1482e-004
20527	1.0784e-004
20528	1.0089e-004
20529	9.4018e-005
20530	8.727e-005
20531	8.0679e-005
20532	7.4275e-005
20533	6.8081e-005
20534	6.2118e-005
20535	5.6407e-005
20536	5.0966e-005
20537	4.5818e-005
20538	4.0987e-005
20539	3.6505e-005
20540	3.2415e-005
20541	2.8757e-005
20542	2.5594e-005
20543	2.2994e-005
20544	2.1056e-005
20545	-2.3819e-003
20546	-2.0272e-003
20547	-1.6727e-003
20548	-1.3327e-003
20549	-1.0284e-003
20550	-7.7256e-004
20551	-5.6735e-004
20552	-4.0726e-004
20553	-2.8373e-004
20554	-1.8853e-004
20555	-1.1515e-004
20556	-5.8954e-005
20557	-1.6732e-005
20558	1.38e-005
20559	3.442e-005
20560	4.6649e-005
20561	5.1846e-005
20562	5.1325e-005
20563	4.5759e-005
20564	3.1961e-005
20565	3.0484e-005
20566	2.6185e-005
20567	2.1255e-005
20568	1.6445e-005
20569	1.2055e-005
20570	8.2077e-006
20571	4.9842e-006
20572	2.4143e-006
20573	4.9349e-007
20574	-8.1069e-007
20575	-1.5506e-006
20576	-1.7923e-006
20577	-1.6102e-006
20578	-1.0827e-006
20579	-2.8889e-007
20580	6.9402e-007
20581	1.7926e-006
20582	2.9391e-006
20583	4.0723e-006
20584	5.1392e-006
20585	6.0961e-006
20586	6.9104e-006
20587	7.5626e-006
20588	8.0517e-006
20589	8.4061e-006
20590	8.7144e-006
20591	9.1821e-006
20592	1.017e-005
20593	2.5009e-005
20594	2.1288e-005
20595	1.7347e-005
20596	1.2232e-005
20597	6.5723e-006
20598	8.6556e-007
20599	-4.3943e-006
20600	-8.4584e-006
20601	-1.0441e-005
20602	-9.5671e-006
20603	-5.3605e-006
20604	2.2677e-006
20605	1.3024e-005
20606	2.6301e-005
20607	4.1281e-005
20608	5.704e-005
20609	7.2639e-005
20610	8.7202e-005
20611	9.9901e-005
20612	1.1024e-004
20613	1.1351e-004
20614	1.1425e-004
20615	1.1412e-004
20616	1.1387e-004
20617	1.136e-004
20618	1.1334e-004
20619	1.1306e-004
20620	1.127e-004
20621	1.1216e-004
20622	1.1137e-004
20623	1.1021e-004
20624	1.0861e-004
20625	1.065e-004
20626	1.0383e-004
20627	1.0059e-004
20628	9.6771e-005
20629	9.24e-005
20630	8.7517e-005
20631	8.2175e-005
20632	7.6439e-005
20633	7.0372e-005
20634	6.4042e-005
20635	5.7507e-005
20636	5.0813e-005
20637	4.3991e-005
20638	3.7062e-005
20639	3.0226e-005
20640	2.3978e-005
20641	-1.1222e-004
20642	-2.3779e-004
20643	-8.9262e-004
20644	-2.1411e-003
20645	4.1184e-005
20646	1.4514e-004
20647	1.6367e-004
20648	1.3926e-004
20649	1.0595e-004
20650	-6.0228e-005
20651	-2.808e-003
20652	4.3785e-005
20653	1.9517e-003
20654	-1.7369e-003
20655	-1.6352e-003
20656	-1.5269e-003
20657	-1.4535e-003
20658	-1.4027e-003
20659	-1.3737e-003
20660	-1.3728e-003
20661	-1.4104e-003
20662	-1.4993e-003
20663	-1.6541e-003
20664	-1.8895e-003
20665	-2.2213e-003
20666	-2.6689e-003
20667	-3.2174e-003
20668	-3.5582e-003
20669	-2.5071e-003
20670	2.5712e-003
20671	2.2978e-003
20672	1.6254e-003
20673	1.2313e-003
20674	8.8331e-004
20675	6.1939e-004
20676	3.9117e-004
20677	2.1564e-004
20678	7.8547e-005
20679	-1.7375e-005
20680	-7.7027e-005
20681	-1.0245e-004
20682	-9.7936e-005
20683	-7.4217e-005
20684	4.5106e-005
20685	-5.805e-006
20686	-4.3382e-003
20687	-1.6056e-003
20688	-1.4978e-003
20689	-1.4179e-003
20690	-1.3559e-003
20691	-1.3128e-003
20692	-1.2965e-003
20693	-1.3188e-003
20694	-1.3957e-003
20695	-1.5447e-003
20696	-1.7909e-003
20697	-2.1589e-003
20698	-2.6936e-003
20699	-3.4287e-003
20700	-4.1142e-003
20701	-3.3792e-003
20702	-6.6469e-005
20703	-1.0201e-004
20704	-9.9977e-005
20705	-6.0601e-005
20706	1.8012e-005
20707	1.3393e-004
20708	2.977e-004
20709	4.9406e-004
20710	7.6822e-004
20711	1.0449e-003
20712	1.5009e-003
20713	1.9085e-003
20714	2.6108e-003
20715	4.0316e-003
20716	2.816e-005
20717	-2.0351e-003
20718	-1.6411e-003
20719	-1.2696e-003
20720	-9.3485e-004
20721	-6.55e-004
20722	-4.3967e-004
20723	-2.8668e-004
20724	-1.8479e-004
20725	-1.1983e-004
20726	-7.9086e-005
20727	-5.3087e-005
20728	-3.5747e-005
20729	-2.3756e-005
20730	-1.5781e-005
20731	-1.173e-005
20732	-1.2139e-005
20733	-1.7707e-005
20734	-2.8973e-005
20735	-4.576e-005
20736	-7.2158e-005
20737	-8.5758e-005
20738	-9.437e-005
20739	-1.0049e-004
20740	-1.0462e-004
20741	-1.0685e-004
20742	-1.0726e-004
20743	-1.0598e-004
20744	-1.032e-004
20745	-9.9125e-005
20746	-9.3981e-005
20747	-8.7996e-005
20748	-8.1384e-005
20749	-7.4345e-005
20750	-6.7059e-005
20751	-5.9684e-005
20752	-5.2365e-005
20753	-4.5223e-005
20754	-3.8368e-005
20755	-3.1891e-005
20756	-2.5865e-005
20757	-2.0349e-005
20758	-1.5385e-005
20759	-1.0992e-005
20760	-7.1733e-006
20761	-3.9051e-006
20762	-1.1305e-006
20763	1.2838e-006
20764	3.7482e-006
20765	2.1537e-005
20766	2.8644e-005
20767	3.4972e-005
20768	4.0441e-005
20769	4.5305e-005
20770	4.9636e-005
20771	5.3437e-005
20772	5.6677e-005
20773	5.9312e-005
20774	6.1296e-005
20775	6.2582e-005
20776	6.3136e-005
20777	6.2933e-005
20778	6.1971e-005
20779	6.027e-005
20780	5.7881e-005
20781	5.4891e-005
20782	5.143e-005
20783	4.7669e-005
20784	4.3825e-005
20785	4.0152e-005
20786	3.6928e-005
20787	3.4439e-005
20788	3.2955e-005
20789	3.2707e-005
20790	3.3893e-005
20791	3.6615e-005
20792	4.1252e-005
20793	4.3327e-005
20794	3.9363e-005
20795	3.3274e-005
20796	2.7109e-005
20797	2.2281e-005
20798	1.9824e-005
20799	2.0358e-005
20800	2.413e-005
20801	3.1022e-005
20802	4.0564e-005
20803	5.1951e-005
20804	6.4082e-005
20805	7.5657e-005
20806	8.5337e-005
20807	9.202e-005
20808	9.5162e-005
20809	9.4823e-005
20810	9.0899e-005
20811	8.1825e-005
20812	6.5209e-005
20813	-3.5549e-005
20814	-9.1645e-004
20815	3.9295e-004
20816	-7.767e-004
20817	5.2946e-004
20818	-5.7639e-004
20819	4.8759e-004
20820	-4.4923e-004
20821	3.8253e-004
20822	-4.0047e-004
20823	2.6522e-004
20824	-4.0418e-004
20825	1.4878e-004
20826	-4.3668e-004
20827	4.7271e-005
20828	-4.7955e-004
20829	-3.362e-005
20830	-5.162e-004
20831	-9.0302e-005
20832	-5.328e-004
20833	-1.2395e-004
20834	-5.1946e-004
20835	-1.3966e-004
20836	-4.7353e-004
20837	-1.4445e-004
20838	-4.013e-004
20839	-1.3935e-004
20840	-3.1392e-004
20841	-1.4629e-003
20842	-1.561e-003
20843	-1.3871e-003
20844	-1.4659e-003
20845	-1.3388e-003
20846	-1.4122e-003
20847	-1.3113e-003
20848	-1.3881e-003
20849	-1.3082e-003
20850	-1.3931e-003
20851	-1.3382e-003
20852	-1.4327e-003
20853	-1.405e-003
20854	-1.5152e-003
20855	-1.5052e-003
20856	-1.6482e-003
20857	-1.628e-003
20858	-1.836e-003
20859	-1.7522e-003
20860	-2.076e-003
20861	-1.8426e-003
20862	-2.3523e-003
20863	-1.845e-003
20864	-2.6199e-003
20865	-1.6921e-003
20866	-2.7733e-003
20867	-1.3352e-003
20868	-2.6244e-003
20869	1.3682e-004
20870	1.31e-004
20871	1.2176e-004
20872	1.0894e-004
20873	9.235e-005
20874	7.1763e-005
20875	4.6886e-005
20876	1.7405e-005
20877	-1.6997e-005
20878	-5.6609e-005
20879	-1.0169e-004
20880	-1.5244e-004
20881	-2.0906e-004
20882	-2.7175e-004
20883	-3.4083e-004
20884	-4.1686e-004
20885	-5.0075e-004
20886	-5.9389e-004
20887	-6.9727e-004
20888	1.0264e-004
20889	9.6383e-005
20890	8.7013e-005
20891	7.3941e-005
20892	5.6374e-005
20893	3.2949e-005
20894	1.894e-006
20895	-3.8954e-005
20896	-9.2081e-005
20897	-1.602e-004
20898	-2.4608e-004
20899	-3.5235e-004
20900	-4.8117e-004
20901	-6.3397e-004
20902	-8.1102e-004
20903	-1.0112e-003
20904	-1.2318e-003
20905	-1.4682e-003
20906	-1.7141e-003
20907	-2.1544e-004
20908	-1.9185e-004
20909	-1.6606e-004
20910	-1.3917e-004
20911	-1.1172e-004
20912	-8.4185e-005
20913	-5.6999e-005
20914	-3.056e-005
20915	-5.2168e-006
20916	1.8752e-005
20917	4.1143e-005
20918	6.1824e-005
20919	8.0723e-005
20920	9.7816e-005
20921	1.1311e-004
20922	1.2664e-004
20923	1.3841e-004
20924	1.4836e-004
20925	1.5643e-004
20926	-1.1036e-004
20927	-1.0898e-004
20928	-1.0666e-004
20929	-1.0192e-004
20930	-9.4197e-005
20931	-8.3409e-005
20932	-6.9755e-005
20933	-5.3615e-005
20934	-3.5517e-005
20935	-1.6084e-005
20936	4.0186e-006
20937	2.4153e-005
20938	4.3756e-005
20939	6.2386e-005
20940	7.9739e-005
20941	9.5652e-005
20942	1.1009e-004
20943	1.2311e-004
20944	1.348e-004
20945	1.4952e-005
20946	1.8617e-005
20947	1.5161e-005
20948	1.9786e-005
20949	1.6141e-005
20950	2.171e-005
20951	1.7606e-005
20952	2.4239e-005
20953	1.9398e-005
20954	2.7249e-005
20955	2.1416e-005
20956	3.0657e-005
20957	2.3611e-005
20958	3.4409e-005
20959	2.596e-005
20960	3.8468e-005
20961	2.846e-005
20962	4.281e-005
20963	3.1113e-005
20964	4.7419e-005
20965	3.3927e-005
20966	5.2283e-005
20967	3.691e-005
20968	5.739e-005
20969	4.0072e-005
20970	6.2728e-005
20971	4.3417e-005
20972	6.8282e-005
20973	4.6949e-005
20974	7.403e-005
20975	5.0664e-005
20976	7.9946e-005
20977	5.4554e-005
20978	8.5996e-005
20979	5.8605e-005
20980	9.2138e-005
20981	6.279e-005
20982	9.8318e-005
20983	6.7076e-005
20984	1.0447e-004
20985	7.1418e-005
20986	1.1052e-004
20987	7.576e-005
20988	1.1636e-004
20989	8.0032e-005
20990	1.219e-004
20991	8.4154e-005
20992	1.2701e-004
20993	8.8032e-005
20994	1.3156e-004
20995	9.1563e-005
20996	1.3541e-004
20997	9.4637e-005
20998	1.3847e-004
20999	9.7532e-005
21000	1.4058e-004
21001	1.0235e-004
21002	1.4019e-004
21003	2.3238e-005
21004	2.4311e-005
21005	2.6882e-005
21006	2.9468e-005
21007	3.1315e-005
21008	3.5377e-005
21009	3.6352e-005
21010	4.1858e-005
21011	4.1905e-005
21012	4.8708e-005
21013	4.7887e-005
21014	5.5798e-005
21015	5.4225e-005
21016	6.3058e-005
21017	6.0862e-005
21018	7.0432e-005
21019	6.7751e-005
21020	7.7866e-005
21021	7.4849e-005
21022	8.5302e-005
21023	8.2112e-005
21024	9.2676e-005
21025	8.9496e-005
21026	9.9925e-005
21027	9.6954e-005
21028	1.0698e-004
21029	1.0443e-004
21030	1.1377e-004
21031	1.1188e-004
21032	1.2024e-004
21033	1.1923e-004
21034	1.2631e-004
21035	1.2641e-004
21036	1.3193e-004
21037	1.3337e-004
21038	1.3703e-004
21039	1.4001e-004
21040	1.4157e-004
21041	1.4626e-004
21042	1.4548e-004
21043	1.5203e-004
21044	1.4873e-004
21045	1.5721e-004
21046	1.5127e-004
21047	1.617e-004
21048	1.5307e-004
21049	1.6539e-004
21050	1.5411e-004
21051	1.6817e-004
21052	1.5438e-004
21053	1.6992e-004
21054	1.5389e-004
21055	1.7056e-004
21056	1.5273e-004
21057	1.6988e-004
21058	1.5128e-004
21059	1.6653e-004
21060	1.4981e-004
21061	1.7716e-003
21062	-3.0565e-005
21063	7.279e-007
21064	-1.2001e-004
21065	-2.0497e-004
21066	-2.4379e-004
21067	-2.4943e-004
21068	-2.2407e-004
21069	-1.6619e-004
21070	-7.1881e-005
21071	6.1408e-005
21072	2.4266e-004
21073	4.7639e-004
21074	7.7596e-004
21075	1.2377e-003
21076	1.5018e-003
21077	3.1988e-003
21078	5.9497e-006
21079	1.1744e-005
21080	1.7121e-005
21081	-2.9897e-004
21082	3.449e-006
21083	-2.87e-003
21084	-3.5808e-004
21085	1.3818e-004
21086	1.8052e-005
21087	1.3755e-004
21088	1.8671e-005
21089	-4.449e-006
21090	1.2455e-005
21091	-6.5575e-004
21092	5.3292e-006
21093	4.6471e-005
21094	-3.0123e-003
21095	-2.6541e-003
21096	-5.7829e-004
21097	8.2689e-005
21098	1.1383e-004
21099	1.4558e-004
21100	1.7606e-004
21101	2.0343e-004
21102	2.2613e-004
21103	2.4277e-004
21104	2.5257e-004
21105	2.553e-004
21106	2.5117e-004
21107	2.4068e-004
21108	2.2449e-004
21109	2.0336e-004
21110	1.7813e-004
21111	1.4971e-004
21112	1.1914e-004
21113	8.7664e-005
21114	5.6939e-005
21115	2.9182e-005
21116	1.326e-006
21117	-1.4447e-005
21118	-9.944e-006
21119	-3.775e-006
21120	2.0706e-006
21121	7.9771e-006
21122	1.3823e-005
21123	1.9645e-005
21124	2.5397e-005
21125	3.1001e-005
21126	3.6339e-005
21127	4.1276e-005
21128	4.5678e-005
21129	4.9423e-005
21130	5.2418e-005
21131	5.4602e-005
21132	5.5946e-005
21133	5.6458e-005
21134	5.6169e-005
21135	5.5137e-005
21136	5.3436e-005
21137	5.115e-005
21138	4.8364e-005
21139	4.5159e-005
21140	4.1594e-005
21141	3.769e-005
21142	3.3379e-005
21143	2.84e-005
21144	2.1029e-005
21145	1.6453e-005
21146	1.9085e-005
21147	1.8753e-005
21148	1.6774e-005
21149	1.5016e-005
21150	7.922e-006
21151	-5.1163e-007
21152	-5.0516e-006
21153	-7.655e-006
21154	-1.0386e-005
21155	-1.3702e-005
21156	-1.782e-005
21157	-2.2845e-005
21158	-2.8814e-005
21159	-3.572e-005
21160	-4.3523e-005
21161	-5.2151e-005
21162	-6.1509e-005
21163	-7.148e-005
21164	-8.193e-005
21165	-9.2717e-005
21166	-1.037e-004
21167	-1.1475e-004
21168	-1.2576e-004
21169	-1.3667e-004
21170	-1.4743e-004
21171	-1.5808e-004
21172	-1.6866e-004
21173	-1.7925e-004
21174	-1.8992e-004
21175	-2.0072e-004
21176	-2.1163e-004
21177	-2.2281e-004
21178	-2.3413e-004
21179	-2.653e-004
21180	-3.4121e-004
21181	-3.847e-004
21182	-4.1069e-004
21183	-4.164e-004
21184	-3.9972e-004
21185	-3.5916e-004
21186	-2.941e-004
21187	-2.051e-004
21188	-9.4349e-005
21189	3.3751e-005
21190	1.7185e-004
21191	3.0889e-004
21192	4.2967e-004
21193	5.1564e-004
21194	5.4781e-004
21195	5.1143e-004
21196	3.9711e-004
21197	2.0093e-004
21198	-8.435e-005
21199	-3.0871e-003
21200	-3.0597e-003
21201	-2.5179e-003
21202	-2.1711e-003
21203	-2.837e-003
21204	-2.7371e-003
21205	-2.6092e-003
21206	-2.4573e-003
21207	-2.3093e-003
21208	-2.1774e-003
21209	-2.0581e-003
21210	-1.94e-003
21211	-1.8083e-003
21212	-1.6464e-003
21213	-1.4393e-003
21214	-1.18e-003
21215	-8.8016e-004
21216	-5.7765e-004
21217	-2.8092e-004
21218	-2.2949e-004
21219	-1.8114e-004
21220	-1.358e-004
21221	-9.4047e-005
21222	-5.6164e-005
21223	-2.2202e-005
21224	7.921e-006
21225	3.4347e-005
21226	5.7237e-005
21227	7.6761e-005
21228	9.3105e-005
21229	1.0647e-004
21230	1.1707e-004
21231	1.2514e-004
21232	1.3093e-004
21233	1.347e-004
21234	1.369e-004
21235	1.3697e-004
21236	1.3538e-004
21237	1.3156e-004
21238	1.2695e-004
21239	1.2188e-004
21240	1.1628e-004
21241	1.1045e-004
21242	1.0447e-004
21243	9.8449e-005
21244	9.2457e-005
21245	8.6558e-005
21246	8.0798e-005
21247	7.5218e-005
21248	6.9846e-005
21249	6.4704e-005
21250	5.9808e-005
21251	5.5171e-005
21252	5.08e-005
21253	4.67e-005
21254	4.2872e-005
21255	3.9317e-005
21256	3.6032e-005
21257	3.3015e-005
21258	3.0258e-005
21259	2.7752e-005
21260	2.5479e-005
21261	2.3421e-005
21262	2.1549e-005
21263	1.9844e-005
21264	1.826e-005
21265	4.773e-005
21266	4.5803e-005
21267	4.2065e-005
21268	3.6578e-005
21269	3.0768e-005
21270	2.5635e-005
21271	2.1667e-005
21272	1.9287e-005
21273	1.9023e-005
21274	2.1411e-005
21275	2.6825e-005
21276	3.535e-005
21277	4.6737e-005
21278	6.043e-005
21279	7.5631e-005
21280	9.1391e-005
21281	1.0668e-004
21282	1.2044e-004
21283	1.3165e-004
21284	1.3875e-004
21285	1.4058e-004
21286	1.399e-004
21287	1.3831e-004
21288	1.3628e-004
21289	1.3394e-004
21290	1.3136e-004
21291	1.2857e-004
21292	1.2555e-004
21293	1.223e-004
21294	1.1878e-004
21295	1.1496e-004
21296	1.1082e-004
21297	1.0634e-004
21298	1.0153e-004
21299	9.639e-005
21300	9.096e-005
21301	8.5282e-005
21302	7.941e-005
21303	7.3406e-005
21304	6.7334e-005
21305	6.1255e-005
21306	5.5222e-005
21307	4.9273e-005
21308	4.3415e-005
21309	3.7618e-005
21310	3.1796e-005
21311	2.6003e-005
21312	2.0537e-005
21313	-1.6005e-003
21314	-1.199e-003
21315	-8.4677e-004
21316	-5.4812e-004
21317	-3.1338e-004
21318	-1.4244e-004
21319	-2.6504e-005
21320	4.724e-005
21321	9.0974e-005
21322	1.1411e-004
21323	1.2312e-004
21324	1.2225e-004
21325	1.1435e-004
21326	1.0145e-004
21327	8.5168e-005
21328	6.6886e-005
21329	4.7783e-005
21330	2.8883e-005
21331	1.0551e-005
21332	-1.1097e-005
21333	-1.5118e-005
21334	-2.0048e-005
21335	-2.4319e-005
21336	-2.7856e-005
21337	-3.053e-005
21338	-3.2349e-005
21339	-3.3337e-005
21340	-3.3553e-005
21341	-3.3071e-005
21342	-3.1979e-005
21343	-3.0372e-005
21344	-2.8347e-005
21345	-2.6001e-005
21346	-2.3428e-005
21347	-2.0719e-005
21348	-1.7956e-005
21349	-1.5215e-005
21350	-1.2561e-005
21351	-1.0046e-005
21352	-7.7063e-006
21353	-5.5599e-006
21354	-3.5999e-006
21355	-1.786e-006
21356	-3.0783e-008
21357	1.8246e-006
21358	4.0338e-006
21359	6.7822e-006
21360	9.9549e-006
21361	-1.554e-003
21362	-5.8532e-004
21363	-2.4599e-004
21364	-1.0357e-004
21365	-6.8332e-005
21366	6.0883e-005
21367	1.0235e-004
21368	1.5787e-004
21369	1.565e-004
21370	8.133e-005
21371	1.2332e-005
21372	-1.2446e-003
21373	-2.9417e-003
21374	1.9312e-004
21375	5.8236e-004
21376	8.2764e-004
21377	4.7381e-004
21378	2.5872e-004
21379	8.1289e-005
21380	-5.1942e-005
21381	-1.5655e-004
21382	-2.2404e-004
21383	-2.6204e-004
21384	-2.7059e-004
21385	-2.5398e-004
21386	-2.1467e-004
21387	-1.5657e-004
21388	-8.9319e-005
21389	3.3921e-005
21390	-2.9281e-003
21391	-2.8339e-003
21392	-2.7912e-003
21393	-2.7844e-003
21394	-2.8081e-003
21395	-2.8637e-003
21396	-2.9553e-003
21397	-3.0873e-003
21398	-3.2628e-003
21399	-3.4785e-003
21400	-3.7236e-003
21401	-3.9719e-003
21402	-4.1223e-003
21403	-3.7971e-003
21404	-1.4843e-003
21405	-3.8376e-003
21406	-2.299e-005
21407	2.2995e-003
21408	1.6322e-003
21409	1.0624e-003
21410	7.6542e-004
21411	4.3408e-004
21412	2.4792e-004
21413	6.7142e-005
21414	-4.8419e-005
21415	-1.3646e-004
21416	-1.8629e-004
21417	-2.0751e-004
21418	-1.993e-004
21419	-1.6224e-004
21420	-9.4209e-005
21421	8.6345e-006
21422	-4.745e-003
21423	-4.7414e-003
21424	-4.301e-003
21425	-3.8819e-003
21426	-3.5412e-003
21427	-3.2684e-003
21428	-3.0617e-003
21429	-2.9127e-003
21430	-2.8134e-003
21431	-2.7555e-003
21432	-2.7319e-003
21433	-2.7389e-003
21434	-2.7795e-003
21435	-2.8658e-003
21436	-2.1608e-003
21437	6.1481e-005
21438	8.1805e-005
21439	9.4919e-005
21440	1.0262e-004
21441	1.0709e-004
21442	1.089e-004
21443	1.078e-004
21444	1.0369e-004
21445	9.711e-005
21446	8.9043e-005
21447	8.067e-005
21448	7.314e-005
21449	6.7405e-005
21450	6.4125e-005
21451	6.361e-005
21452	6.5783e-005
21453	7.0147e-005
21454	7.5712e-005
21455	8.0904e-005
21456	8.2919e-005
21457	8.135e-005
21458	7.6196e-005
21459	7.2419e-005
21460	6.9889e-005
21461	6.8477e-005
21462	6.7995e-005
21463	6.8227e-005
21464	6.8939e-005
21465	6.9895e-005
21466	7.0875e-005
21467	7.1687e-005
21468	7.2175e-005
21469	7.2223e-005
21470	7.1754e-005
21471	7.0729e-005
21472	6.9138e-005
21473	6.7002e-005
21474	6.4358e-005
21475	6.1263e-005
21476	5.778e-005
21477	5.3977e-005
21478	4.9918e-005
21479	4.5655e-005
21480	4.1214e-005
21481	3.6568e-005
21482	3.1589e-005
21483	2.5873e-005
21484	1.9221e-005
21485	4.1933e-006
21486	-5.6076e-007
21487	-3.8436e-006
21488	-6.4254e-006
21489	-8.989e-006
21490	-1.1833e-005
21491	-1.5102e-005
21492	-1.8862e-005
21493	-2.3128e-005
21494	-2.7883e-005
21495	-3.3079e-005
21496	-3.8653e-005
21497	-4.4519e-005
21498	-5.0579e-005
21499	-5.6722e-005
21500	-6.2825e-005
21501	-6.8756e-005
21502	-7.4379e-005
21503	-7.9552e-005
21504	-8.4138e-005
21505	-8.8004e-005
21506	-9.104e-005
21507	-9.3161e-005
21508	-9.4327e-005
21509	-9.4544e-005
21510	-9.3874e-005
21511	-9.2367e-005
21512	-8.993e-005
21513	-7.9948e-005
21514	-5.2116e-005
21515	-2.6806e-005
21516	-9.0962e-007
21517	2.4061e-005
21518	4.7655e-005
21519	7.0079e-005
21520	9.1993e-005
21521	1.1419e-004
21522	1.3709e-004
21523	1.5999e-004
21524	1.8007e-004
21525	1.9119e-004
21526	1.8278e-004
21527	1.3989e-004
21528	4.5549e-005
21529	-1.138e-004
21530	-3.4341e-004
21531	-6.4012e-004
21532	-1.0037e-003
21533	-2.9984e-003
21534	-2.9891e-003
21535	-2.8936e-003
21536	-2.8796e-003
21537	-2.8421e-003
21538	-2.8032e-003
21539	-2.8235e-003
21540	-2.7405e-003
21541	-2.8295e-003
21542	-2.6853e-003
21543	-2.8581e-003
21544	-2.6397e-003
21545	-2.9094e-003
21546	-2.603e-003
21547	-2.9812e-003
21548	-2.5677e-003
21549	-3.0658e-003
21550	-2.5189e-003
21551	-3.1457e-003
21552	-2.4333e-003
21553	-3.1879e-003
21554	-2.278e-003
21555	-3.1321e-003
21556	-2.0135e-003
21557	-2.8757e-003
21558	-1.608e-003
21559	-2.2834e-003
21560	-1.076e-003
21561	-2.5555e-003
21562	-1.7947e-003
21563	-2.3907e-003
21564	-1.2648e-003
21565	-2.1092e-003
21566	-9.1935e-004
21567	-1.8491e-003
21568	-7.5688e-004
21569	-1.6464e-003
21570	-6.774e-004
21571	-1.4873e-003
21572	-6.2791e-004
21573	-1.3531e-003
21574	-5.9011e-004
21575	-1.2277e-003
21576	-5.486e-004
21577	-1.0983e-003
21578	-4.9712e-004
21579	-9.5671e-004
21580	-4.336e-004
21581	-8.0114e-004
21582	-3.6125e-004
21583	-6.3805e-004
21584	-2.8697e-004
21585	-4.8014e-004
21586	-2.1905e-004
21587	-3.374e-004
21588	-1.6125e-004
21589	1.5421e-004
21590	1.501e-004
21591	1.4417e-004
21592	1.3636e-004
21593	1.2657e-004
21594	1.1467e-004
21595	1.0054e-004
21596	8.407e-005
21597	6.5187e-005
21598	4.3881e-005
21599	2.0208e-005
21600	-5.7005e-006
21601	-3.363e-005
21602	-6.3284e-005
21603	-9.4289e-005
21604	-1.2618e-004
21605	-1.5834e-004
21606	-1.8994e-004
21607	-2.1982e-004
21608	1.4976e-004
21609	1.4155e-004
21610	1.3111e-004
21611	1.1844e-004
21612	1.0353e-004
21613	8.6506e-005
